Year,usg_apt_id,usg_apt,usg_wac,fg_apt_id,fg_apt,fg_wac,Total
2019,15167,TEB,21,16267,YYR,961,1
2019,15167,TEB,21,16271,YYZ,936,2
2019,12478,JFK,22,12693,KIN,243,186
2019,12266,IAH,74,15306,TPE,781,62
2019,13930,ORD,41,10244,AKL,851,25
2019,15167,TEB,21,14153,PLS,281,2
2019,10792,BUF,22,11950,GND,273,1
2019,15167,TEB,21,12026,GVA,486,2
2019,10792,BUF,22,16271,YYZ,936,1
2019,15167,TEB,21,12051,GYE,337,1
2019,12266,IAH,74,15125,TAM,148,62
2019,13204,MCO,33,10292,AMS,461,34
2019,12266,IAH,74,15192,TGU,131,62
2019,15167,TEB,21,12651,KEF,439,1
2019,13930,ORD,41,13113,LUX,454,34
2019,15167,TEB,21,12900,LBG,427,2
2019,15167,TEB,21,12900,LBG,427,3
2019,15167,TEB,21,12900,LBG,427,1
2019,15167,TEB,21,12933,LED,475,2
2019,15167,TEB,21,13094,LTN,493,2
2019,15167,TEB,21,13094,LTN,493,2
2019,15167,TEB,21,13094,LTN,493,2
2019,15167,TEB,21,13156,MAD,482,1
2019,15167,TEB,21,13605,NAS,204,4
2019,15167,TEB,21,14153,PLS,281,2
2019,15167,TEB,21,16597,SIR,486,1
2019,15260,TMB,33,11223,CXY,204,2
2019,15304,TPA,33,16229,YVR,906,1
2019,16091,YIP,43,16217,YUL,941,1
2019,16829,LNA,33,16845,BS3,204,1
2019,99999,ZZZ,1,10312,ANU,206,6
2019,99999,ZZZ,1,10621,BIM,204,2
2019,99999,ZZZ,1,11911,GHC,204,1
2019,99999,ZZZ,1,13605,NAS,204,2
2019,14771,SFO,91,13943,ORY,427,25
2019,99999,ZZZ,1,14682,SAQ,204,2
2019,13796,OAK,91,13252,MEX,148,34
2019,10171,ADS,74,11988,GRU,316,1
2019,11697,FLL,33,14210,POS,280,50
2019,13342,MKE,45,16163,YQB,941,1
2019,10397,ATL,34,16477,QRO,148,62
2019,13342,MKE,45,12101,HEL,425,1
2019,10185,AEX,72,12010,GUA,127,1
2019,10185,AEX,72,14677,SAL,118,1
2019,13342,MKE,45,11435,DUB,441,1
2019,10185,AEX,72,14681,SAP,131,1
2019,10185,AEX,72,14739,SDQ,224,1
2019,10194,AFW,74,12164,HMO,148,1
2019,16091,YIP,43,16477,QRO,148,3
2019,14771,SFO,91,10244,AKL,851,25
2019,11618,EWR,22,16232,YWG,926,1
2019,12892,LAX,91,10638,BJX,148,34
2019,14635,RSW,33,11444,DUS,429,25
2019,15356,TTN,21,13605,NAS,204,1
2019,14307,PVD,13,11435,DUB,441,50
2019,15376,TUS,81,14838,SJO,110,1
2019,15376,TUS,81,16443,CSL,148,1
2019,14057,PDX,92,11760,FRA,429,44
2019,10423,AUS,74,13252,MEX,148,62
2019,15570,VCV,91,16267,YYR,961,2
2019,12892,LAX,91,13518,MUC,429,50
2019,14730,SDF,52,11874,GDL,148,25
2019,15618,VNY,91,14832,SJD,148,1
2019,15618,VNY,91,14832,SJD,148,1
2019,15618,VNY,91,15092,SYD,802,1
2019,15628,VRB,33,14838,SJO,110,1
2019,16091,YIP,43,15246,TLC,148,1
2019,12892,LAX,91,10292,AMS,461,62
2019,16091,YIP,43,16078,YHM,936,1
2019,16091,YIP,43,16078,YHM,936,1
2019,16091,YIP,43,16078,YHM,936,5
2019,12889,LAS,85,13514,MTY,148,32
2019,15167,TEB,21,11988,GRU,316,2
2019,15167,TEB,21,11760,FRA,429,1
2019,14771,SFO,91,13094,LTN,493,2
2019,10721,BOS,13,12991,LIS,469,1
2019,12478,JFK,22,12972,LHR,493,213
2019,13303,MIA,33,14677,SAL,118,62
2019,14771,SFO,91,14832,SJD,148,1
2019,12266,IAH,74,14677,SAL,118,62
2019,14771,SFO,91,16115,YLW,906,84
2019,12266,IAH,74,14717,SCL,324,62
2019,14771,SFO,91,16229,YVR,906,84
2019,14771,SFO,91,16257,YYC,916,1
2019,14814,SHV,72,11874,GDL,148,1
2019,13930,ORD,41,11032,CUN,148,50
2019,14814,SHV,72,14886,SLW,148,1
2019,14819,SIG,3,10444,AXA,202,1
2019,14819,SIG,3,11519,EIS,282,1
2019,14831,SJC,91,12026,GVA,486,1
2019,11140,CRP,74,12010,GUA,127,1
2019,14831,SJC,91,14838,SJO,110,3
2019,13303,MIA,33,10758,BSB,316,1
2019,13303,MIA,33,10758,BSB,316,1
2019,14771,SFO,91,13744,NRT,736,8
2019,12266,IAH,74,14210,POS,280,62
2019,14831,SJC,91,15106,SZG,403,1
2019,14771,SFO,91,12277,ICN,778,5
2019,12266,IAH,74,10638,BJX,148,213
2019,14683,SAT,74,14681,SAP,131,4
2019,14683,SAT,74,14832,SJD,148,2
2019,12173,HNL,2,10696,BNE,802,25
2019,12173,HNL,2,11170,CTS,736,25
2019,11630,FAI,1,14309,PVG,713,1
2019,14683,SAT,74,16271,YYZ,936,1
2019,10721,BOS,13,10521,BDA,207,62
2019,10721,BOS,13,10521,BDA,207,62
2019,12266,IAH,74,13799,OAX,148,50
2019,14679,SAN,91,11760,FRA,429,44
2019,12173,HNL,2,15092,SYD,802,25
2019,14730,SDF,52,12957,LGG,409,1
2019,14730,SDF,52,15455,UIO,337,1
2019,14730,SDF,52,16078,YHM,936,6
2019,15304,TPA,33,11868,GCM,233,44
2019,14747,SEA,93,12277,ICN,778,1
2019,14747,SEA,93,13694,NGO,736,1
2019,14747,SEA,93,14733,SDJ,736,1
2019,12264,IAD,32,15595,VIE,403,50
2019,14831,SJC,91,16229,YVR,906,1
2019,15167,TEB,21,11628,FAB,493,3
2019,14893,SMF,91,16232,YWG,926,1
2019,15016,STL,64,10521,BDA,207,1
2019,15024,STT,4,15183,TFS,482,2
2019,13204,MCO,33,11082,CNF,316,25
2019,13204,MCO,33,11534,ELH,204,25
2019,13204,MCO,33,14496,REC,316,25
2019,13204,MCO,33,16217,YUL,941,25
2019,12016,GUM,5,12143,HKG,729,34
2019,15027,STX,4,10444,AXA,202,1
2019,15041,SUN,83,16229,YVR,906,84
2019,15045,SUU,91,13856,OKO,736,1
2019,15167,TEB,21,10444,AXA,202,1
2019,15167,TEB,21,10444,AXA,202,1
2019,13930,ORD,41,12972,LHR,493,186
2019,15167,TEB,21,10521,BDA,207,1
2019,15167,TEB,21,10575,BGI,205,1
2019,15167,TEB,21,10678,BMA,484,1
2019,15167,TEB,21,10678,BMA,484,2
2019,15167,TEB,21,11015,CIW,279,1
2019,15167,TEB,21,11628,FAB,493,1
2019,14843,SJU,3,11372,DOM,221,50
2019,12892,LAX,91,14228,PPT,823,25
2019,14831,SJC,91,16229,YVR,906,1
2019,14893,SMF,91,14832,SJD,148,5
2019,14831,SJC,91,16232,YWG,926,1
2019,14843,SJU,3,10312,ANU,206,1
2019,14843,SJU,3,10312,ANU,206,2
2019,14843,SJU,3,10575,BGI,205,1
2019,14843,SJU,3,10711,BOG,327,1
2019,14843,SJU,3,11519,EIS,282,12
2019,14843,SJU,3,11519,EIS,282,19
2019,12892,LAX,91,14286,PTY,162,213
2019,12758,KOA,2,12169,HND,736,25
2019,14843,SJU,3,11519,EIS,282,2
2019,14843,SJU,3,13068,LRM,224,1
2019,14843,SJU,3,14012,PAP,238,2
2019,14843,SJU,3,14884,SLU,276,2
2019,14679,SAN,91,11760,FRA,429,44
2019,12892,LAX,91,10920,CDG,427,25
2019,14843,SJU,3,15513,UVF,276,2
2019,12892,LAX,91,11874,GDL,148,25
2019,14893,SMF,91,14312,PVR,148,5
2019,12892,LAX,91,11874,GDL,148,25
2019,13898,OPF,33,10517,BCN,482,2
2019,11057,CLT,36,13156,MAD,482,62
2019,10299,ANC,1,10971,CGO,713,2
2019,12917,LCK,44,11548,EMA,493,6
2019,12892,LAX,91,16271,YYZ,936,1
2019,12892,LAX,91,16443,CSL,148,1
2019,11298,DFW,74,16257,YYC,916,62
2019,11292,DEN,82,14309,PVG,713,1
2019,14100,PHL,23,10920,CDG,427,1
2019,11298,DFW,74,16217,YUL,941,62
2019,13303,MIA,33,14722,SCU,219,62
2019,11298,DFW,74,14717,SCL,324,62
2019,12917,LCK,44,11061,CMB,711,6
2019,11298,DFW,74,14677,SAL,118,62
2019,12892,LAX,91,13744,NRT,736,5
2019,12917,LCK,44,11760,FRA,429,3
2019,12917,LCK,44,12067,HAN,791,2
2019,12917,LCK,44,12125,HHN,429,7
2019,12917,LCK,44,12125,HHN,429,4
2019,11298,DFW,74,13799,OAX,148,62
2019,12917,LCK,44,12957,LGG,409,1
2019,11298,DFW,74,13744,NRT,736,62
2019,12917,LCK,44,13165,MAN,493,1
2019,12917,LCK,44,15018,STN,493,2
2019,12892,LAX,91,16263,YYJ,906,84
2019,13204,MCO,33,14293,PUJ,224,34
2019,14683,SAT,74,12073,HAV,219,1
2019,12892,LAX,91,16229,YVR,906,336
2019,12892,LAX,91,13954,OSN,778,1
2019,12892,LAX,91,14115,PIK,493,1
2019,12892,LAX,91,13744,NRT,736,50
2019,12892,LAX,91,14309,PVG,713,5
2019,11298,DFW,74,10920,CDG,427,25
2019,11433,DTW,43,12277,ICN,778,62
2019,11433,DTW,43,11760,FRA,429,62
2019,11433,DTW,43,11760,FRA,429,62
2019,12892,LAX,91,14309,PVG,713,8
2019,11433,DTW,43,11651,FCO,450,62
2019,12892,LAX,91,14832,SJD,148,2
2019,12892,LAX,91,14918,SNN,441,1
2019,12892,LAX,91,15022,STR,429,1
2019,12892,LAX,91,15254,TLN,427,1
2019,12892,LAX,91,16085,YHZ,951,3
2019,11433,DTW,43,10920,CDG,427,62
2019,12892,LAX,91,16229,YVR,906,1
2019,11433,DTW,43,10638,BJX,148,62
2019,12264,IAD,32,12991,LIS,469,62
2019,12953,LGA,22,12990,LIR,110,1
2019,12953,LGA,22,14832,SJD,148,1
2019,12953,LGA,22,15084,SXM,264,1
2019,13061,LRD,74,14886,SLW,148,7
2019,12892,LAX,91,16306,ZLO,148,34
2019,11298,DFW,74,11651,FCO,450,62
2019,14122,PIT,23,12972,LHR,493,32
2019,11298,DFW,74,11625,EZE,303,62
2019,13061,LRD,74,15246,TLC,148,1
2019,13061,LRD,74,16477,QRO,148,3
2019,13061,LRD,74,16477,QRO,148,1
2019,11298,DFW,74,11455,DXB,678,62
2019,14730,SDF,52,13514,MTY,148,1
2019,13061,LRD,74,16477,QRO,148,3
2019,13105,LUK,44,16321,ZRH,486,1
2019,13198,MCI,64,14293,PUJ,224,5
2019,11298,DFW,74,11369,DOH,664,62
2019,13198,MCI,64,14832,SJD,148,4
2019,13204,MCO,33,11907,GGT,204,1
2019,13204,MCO,33,12073,HAV,219,1
2019,13204,MCO,33,14832,SJD,148,1
2019,13204,MCO,33,16271,YYZ,936,1
2019,13232,MDW,41,11628,FAB,493,1
2019,13061,LRD,74,15246,TLC,148,1
2019,12264,IAD,32,13744,NRT,736,62
2019,12954,LGB,91,16232,YWG,926,1
2019,12264,IAD,32,13518,MUC,429,62
2019,12264,IAD,32,12972,LHR,493,50
2019,13002,LKE,93,16076,YHH,906,1
2019,13002,LKE,93,16310,ZNA,906,2
2019,13034,LNY,2,12143,HKG,729,1
2019,13061,LRD,74,10210,AGU,148,1
2019,13303,MIA,33,14717,SCL,324,62
2019,14057,PDX,92,16229,YVR,906,1
2019,12264,IAD,32,16085,YHZ,951,1
2019,13061,LRD,74,10638,BJX,148,2
2019,11298,DFW,74,11988,GRU,316,62
2019,13061,LRD,74,10638,BJX,148,1
2019,13061,LRD,74,12164,HMO,148,1
2019,10257,ALB,22,16271,YYZ,936,1
2019,13061,LRD,74,13514,MTY,148,3
2019,13061,LRD,74,14677,SAL,118,3
2019,13061,LRD,74,14879,SLP,148,1
2019,13061,LRD,74,14886,SLW,148,1
2019,14747,SEA,93,12277,ICN,778,1
2019,13061,LRD,74,14886,SLW,148,1
2019,11697,FLL,33,11910,GHB,204,42
2019,12478,JFK,22,10521,BDA,207,1
2019,12892,LAX,91,13560,MXP,450,32
2019,12889,LAS,85,16016,YCD,906,84
2019,12728,KLW,1,16157,YPR,906,1
2019,12892,LAX,91,14677,SAL,118,32
2019,12819,KTN,1,16157,YPR,906,3
2019,12888,LAR,88,16229,YVR,906,1
2019,12892,LAX,91,13252,MEX,148,25
2019,12889,LAS,85,10591,BHD,493,1
2019,12889,LAS,85,11760,FRA,429,1
2019,12892,LAX,91,13252,MEX,148,25
2019,12889,LAS,85,12900,LBG,427,1
2019,11697,FLL,33,11731,FPO,204,1
2019,11433,DTW,43,13514,MTY,148,62
2019,12889,LAS,85,16229,YVR,906,252
2019,11697,FLL,33,14012,PAP,238,50
2019,12889,LAS,85,16257,YYC,916,1
2019,11618,EWR,22,11988,GRU,316,62
2019,11618,EWR,22,11760,FRA,429,62
2019,12892,LAX,91,10357,ARN,484,1
2019,14100,PHL,23,13252,MEX,148,1
2019,12892,LAX,91,10411,AUA,277,1
2019,11618,EWR,22,11625,EZE,303,62
2019,11618,EWR,22,13165,MAN,493,62
2019,12652,KEH,93,16076,YHH,906,1
2019,11618,EWR,22,13518,MUC,429,62
2019,15304,TPA,33,12986,LIM,368,1
2019,12478,JFK,22,12957,LGG,409,1
2019,11433,DTW,43,16271,YYZ,936,214
2019,15304,TPA,33,11625,EZE,303,1
2019,12478,JFK,22,13957,OST,409,1
2019,12478,JFK,22,14153,PLS,281,1
2019,12478,JFK,22,14153,PLS,281,1
2019,13232,MDW,41,10638,BJX,148,42
2019,11618,EWR,22,13560,MXP,450,62
2019,12478,JFK,22,14918,SNN,441,2
2019,11618,EWR,22,13518,MUC,429,62
2019,12478,JFK,22,15129,TAR,450,1
2019,12478,JFK,22,16078,YHM,936,34
2019,12478,JFK,22,16232,YWG,926,1
2019,12892,LAX,91,15718,WAW,467,34
2019,12892,LAX,91,10415,AUH,678,34
2019,12478,JFK,22,16271,YYZ,936,1
2019,12478,JFK,22,16271,YYZ,936,1
2019,12574,TN8,54,11907,GGT,204,1
2019,12652,KEH,93,11215,CXH,906,2
2019,14730,SDF,52,10920,CDG,427,1
2019,10299,ANC,1,13744,NRT,736,50
2019,11618,EWR,22,11455,DXB,678,62
2019,12016,GUM,5,13744,NRT,736,186
2019,12892,LAX,91,13095,LTO,148,34
2019,12264,IAD,32,12972,LHR,493,62
2019,12892,LAX,91,13094,LTN,493,2
2019,11433,DTW,43,14309,PVG,713,62
2019,12892,LAX,91,13252,MEX,148,3
2019,12892,LAX,91,13559,MXL,148,1
2019,14747,SEA,93,12651,KEF,439,1
2019,11433,DTW,43,14066,PEK,713,62
2019,13204,MCO,33,16271,YYZ,936,1
2019,11433,DTW,43,13744,NRT,736,62
2019,14730,SDF,52,13252,MEX,148,1
2019,11433,DTW,43,13694,NGO,736,62
2019,12892,LAX,91,13559,MXL,148,2
2019,11066,CMH,44,16271,YYZ,936,214
2019,13487,MSP,63,16257,YYC,916,1
2019,14730,SDF,52,13514,MTY,148,1
2019,12892,LAX,91,13694,NGO,736,1
2019,12892,LAX,91,13744,NRT,736,23
2019,11433,DTW,43,13518,MUC,429,62
2019,12892,LAX,91,13113,LUX,454,35
2019,12892,LAX,91,12938,LEJ,429,20
2019,12892,LAX,91,11170,CTS,736,1
2019,12892,LAX,91,12900,LBG,427,1
2019,15376,TUS,81,13252,MEX,148,1
2019,11618,EWR,22,11435,DUB,441,62
2019,12892,LAX,91,11625,EZE,303,1
2019,12892,LAX,91,11874,GDL,148,1
2019,11618,EWR,22,10920,CDG,427,62
2019,11618,EWR,22,10920,CDG,427,62
2019,12892,LAX,91,11945,GMP,778,1
2019,12173,HNL,2,15092,SYD,802,50
2019,11618,EWR,22,10716,BOM,733,62
2019,12892,LAX,91,12026,GVA,486,1
2019,11618,EWR,22,10517,BCN,482,62
2019,12953,LGA,22,16271,YYZ,936,214
2019,12892,LAX,91,12143,HKG,729,20
2019,11618,EWR,22,10394,ATH,433,62
2019,12892,LAX,91,12143,HKG,729,1
2019,11618,EWR,22,10292,AMS,461,62
2019,12892,LAX,91,12277,ICN,778,8
2019,12892,LAX,91,12277,ICN,778,6
2019,12892,LAX,91,12900,LBG,427,1
2019,13232,MDW,41,15018,STN,493,1
2019,12339,IND,42,16271,YYZ,936,32
2019,13232,MDW,41,15084,SXM,264,2
2019,12478,JFK,22,14918,SNN,441,25
2019,12892,LAX,91,12986,LIM,368,62
2019,12478,JFK,22,12920,LCY,493,25
2019,12892,LAX,91,12972,LHR,493,62
2019,12478,JFK,22,13703,NLD,148,1
2019,13303,MIA,33,14717,SCL,324,1
2019,13303,MIA,33,14739,SDQ,224,1
2019,13930,ORD,41,16042,YEG,916,1
2019,12478,JFK,22,14677,SAL,118,25
2019,13303,MIA,33,14832,SJD,148,1
2019,13303,MIA,33,14838,SJO,110,1
2019,13487,MSP,63,16042,YEG,916,1
2019,12892,LAX,91,12972,LHR,493,62
2019,13303,MIA,33,14849,SKB,275,3
2019,12889,LAS,85,11760,FRA,429,25
2019,14635,RSW,33,11444,DUS,429,25
2019,13303,MIA,33,15018,STN,493,1
2019,13303,MIA,33,15018,STN,493,1
2019,12892,LAX,91,12699,KIX,736,62
2019,12892,LAX,91,11874,GDL,148,25
2019,13303,MIA,33,15018,STN,493,1
2019,13930,ORD,41,16128,YMX,941,1
2019,12264,IAD,32,16858,IST,679,62
2019,13303,MIA,33,14717,SCL,324,37
2019,14843,SJU,3,15013,STI,224,34
2019,13303,MIA,33,13306,MID,148,22
2019,12266,IAH,74,16271,YYZ,936,50
2019,13303,MIA,33,13514,MTY,148,1
2019,13303,MIA,33,13605,NAS,204,6
2019,14771,SFO,91,13243,MEL,802,32
2019,13303,MIA,33,14012,PAP,238,2
2019,13303,MIA,33,14012,PAP,238,24
2019,13303,MIA,33,14030,PBM,379,4
2019,13303,MIA,33,14153,PLS,281,1
2019,13303,MIA,33,14210,POS,280,12
2019,13303,MIA,33,14286,PTY,162,2
2019,13303,MIA,33,14293,PUJ,224,6
2019,13303,MIA,33,14496,REC,316,1
2019,13303,MIA,33,14535,RIX,451,1
2019,12339,IND,42,10920,CDG,427,25
2019,13303,MIA,33,14677,SAL,118,1
2019,13303,MIA,33,14681,SAP,131,28
2019,13303,MIA,33,11730,FOR,316,44
2019,13303,MIA,33,14681,SAP,131,5
2019,13303,MIA,33,15052,SVD,279,3
2019,12478,JFK,22,14153,PLS,281,50
2019,13303,MIA,33,15256,TLS,427,1
2019,13439,MPB,33,16845,BS3,204,1
2019,13244,MEM,54,15567,VCP,316,25
2019,13485,MSN,45,16115,YLW,906,1
2019,13244,MEM,54,16477,QRO,148,25
2019,13487,MSP,63,16042,YEG,916,2
2019,13487,MSP,63,16173,YQR,921,1
2019,14761,SFB,33,11760,FRA,429,1
2019,12892,LAX,91,13370,MLM,148,50
2019,13495,MSY,72,11032,CUN,148,1
2019,13232,MDW,41,16293,ZCL,148,32
2019,13495,MSY,72,14286,PTY,162,1
2019,13303,MIA,33,10711,BOG,327,25
2019,13495,MSY,72,16217,YUL,941,1
2019,13667,NGU,38,16334,ZXA,482,2
2019,13796,OAK,91,14832,SJD,148,1
2019,13796,OAK,91,16115,YLW,906,84
2019,13796,OAK,91,16229,YVR,906,84
2019,13303,MIA,33,14838,SJO,110,42
2019,13830,OGG,2,12143,HKG,729,1
2019,12266,IAH,74,11032,CUN,148,62
2019,13476,MRY,91,12026,GVA,486,1
2019,10721,BOS,13,16271,YYZ,936,214
2019,13303,MIA,33,15455,UIO,337,45
2019,13439,MPB,33,13605,NAS,204,2
2019,11193,CVG,44,10920,CDG,427,62
2019,13303,MIA,33,15455,UIO,337,4
2019,13303,MIA,33,15455,UIO,337,9
2019,13303,MIA,33,15567,VCP,316,27
2019,13303,MIA,33,16257,YYC,916,3
2019,13487,MSP,63,13744,NRT,736,1
2019,12266,IAH,74,10292,AMS,461,62
2019,13303,MIA,33,16286,ZAZ,482,9
2019,12892,LAX,91,15917,XMN,713,25
2019,13204,MCO,33,10758,BSB,316,25
2019,13204,MCO,33,12010,GUA,127,25
2019,13303,MIA,33,16321,ZRH,486,1
2019,13303,MIA,33,15627,VRA,219,62
2019,13303,MIA,33,16845,BS3,204,4
2019,13342,MKE,45,11032,CUN,148,2
2019,13342,MKE,45,16173,YQR,921,1
2019,13342,MKE,45,16232,YWG,926,37
2019,13360,MLB,33,10545,BEL,316,1
2019,12478,JFK,22,10752,BRU,409,50
2019,13303,MIA,33,13289,MHH,204,1
2019,10299,ANC,1,14309,PVG,713,50
2019,12892,LAX,91,14309,PVG,713,34
2019,13303,MIA,33,11015,CIW,279,1
2019,12478,JFK,22,15058,SVO,475,186
2019,13303,MIA,33,11534,ELH,204,1
2019,13303,MIA,33,11625,EZE,303,8
2019,14027,PBI,33,13252,MEX,148,1
2019,13303,MIA,33,11628,FAB,493,1
2019,13303,MIA,33,11731,FPO,204,6
2019,13303,MIA,33,11868,GCM,233,20
2019,13303,MIA,33,11868,GCM,233,2
2019,13303,MIA,33,11915,GIG,316,1
2019,13303,MIA,33,11985,GRQ,461,1
2019,13303,MIA,33,12010,GUA,127,20
2019,13303,MIA,33,12010,GUA,127,5
2019,13930,ORD,41,14832,SJD,148,50
2019,12892,LAX,91,13518,MUC,429,62
2019,14771,SFO,91,12966,LGW,493,1
2019,13303,MIA,33,12051,GYE,337,1
2019,12892,LAX,91,16304,ZIH,148,50
2019,12892,LAX,91,13514,MTY,148,62
2019,10299,ANC,1,14309,PVG,713,50
2019,13303,MIA,33,11032,CUN,148,18
2019,13303,MIA,33,10911,CCS,388,23
2019,10299,ANC,1,14309,PVG,713,50
2019,13303,MIA,33,10911,CCS,388,40
2019,13232,MDW,41,16229,YVR,906,1
2019,13232,MDW,41,16232,YWG,926,1
2019,11618,EWR,22,12143,HKG,729,50
2019,13232,MDW,41,16271,YYZ,936,1
2019,13232,MDW,41,16271,YYZ,936,1
2019,10781,BTR,72,13514,MTY,148,1
2019,13244,MEM,54,14886,SLW,148,1
2019,14027,PBI,33,14153,PLS,281,1
2019,13303,MIA,33,10292,AMS,461,7
2019,10721,BOS,13,13165,MAN,493,1
2019,10299,ANC,1,15306,TPE,781,25
2019,13303,MIA,33,10292,AMS,461,3
2019,13303,MIA,33,10575,BGI,205,9
2019,13303,MIA,33,10575,BGI,205,1
2019,13303,MIA,33,10711,BOG,327,70
2019,13303,MIA,33,10711,BOG,327,11
2019,13303,MIA,33,14681,SAP,131,62
2019,13303,MIA,33,10711,BOG,327,17
2019,13303,MIA,33,10911,CCS,388,5
2019,13303,MIA,33,12051,GYE,337,1
2019,13303,MIA,33,12073,HAV,219,2
2019,13303,MIA,33,13289,MHH,204,1
2019,12889,LAS,85,11760,FRA,429,42
2019,13303,MIA,33,13094,LTN,493,2
2019,13303,MIA,33,13156,MAD,482,2
2019,13303,MIA,33,13166,MAO,316,12
2019,13303,MIA,33,13169,MAR,388,2
2019,13303,MIA,33,13169,MAR,388,22
2019,11618,EWR,22,13943,ORY,427,25
2019,13931,ORF,38,12991,LIS,469,1
2019,13232,MDW,41,10638,BJX,148,42
2019,13303,MIA,33,13180,MBJ,243,3
2019,13303,MIA,33,13180,MBJ,243,1
2019,13303,MIA,33,13218,MDE,327,4
2019,12892,LAX,91,13252,MEX,148,62
2019,11697,FLL,33,13269,MGA,153,34
2019,12264,IAD,32,15595,VIE,403,62
2019,13931,ORF,38,11032,CUN,148,1
2019,13303,MIA,33,13252,MEX,148,9
2019,13930,ORD,41,14286,PTY,162,214
2019,11697,FLL,33,10878,CAP,238,25
2019,10299,ANC,1,15868,WUH,713,1
2019,13303,MIA,33,13094,LTN,493,1
2019,13303,MIA,33,12990,LIR,110,1
2019,13303,MIA,33,12073,HAV,219,1
2019,13303,MIA,33,12990,LIR,110,1
2019,10721,BOS,13,12277,ICN,778,42
2019,11292,DEN,82,13744,NRT,736,62
2019,11292,DEN,82,13518,MUC,429,62
2019,13303,MIA,33,12125,HHN,429,1
2019,13303,MIA,33,12395,ISL,679,1
2019,15304,TPA,33,14286,PTY,162,44
2019,10299,ANC,1,15306,TPE,781,1
2019,13303,MIA,33,12693,KIN,243,7
2019,13303,MIA,33,12900,LBG,427,1
2019,11292,DEN,82,12972,LHR,493,62
2019,11292,DEN,82,12972,LHR,493,62
2019,11292,DEN,82,12651,KEF,439,62
2019,13303,MIA,33,12957,LGG,409,1
2019,11898,GFK,66,16232,YWG,926,1
2019,13303,MIA,33,12986,LIM,368,14
2019,14057,PDX,92,11874,GDL,148,50
2019,11292,DEN,82,11760,FRA,429,62
2019,12889,LAS,85,16257,YYC,916,214
2019,13303,MIA,33,12986,LIM,368,23
2019,10194,AFW,74,14832,SJD,148,1
2019,10397,ATL,34,16321,ZRH,486,62
2019,13303,MIA,33,10711,BOG,327,25
2019,12173,HNL,2,15092,SYD,802,13
2019,14771,SFO,91,14309,PVG,713,62
2019,12266,IAH,74,14286,PTY,162,212
2019,12156,HLN,84,16257,YYC,916,1
2019,12173,HNL,2,10244,AKL,851,4
2019,12173,HNL,2,13162,MAJ,844,10
2019,11298,DFW,74,11435,DUB,441,1
2019,12889,LAS,85,12966,LGW,493,34
2019,13303,MIA,33,16858,IST,679,62
2019,11193,CVG,44,11874,GDL,148,1
2019,12173,HNL,2,15092,SYD,802,5
2019,11764,FRG,22,16217,YUL,941,2
2019,12191,HOU,74,10444,AXA,202,1
2019,14771,SFO,91,14066,PEK,713,62
2019,11057,CLT,36,16271,YYZ,936,212
2019,14771,SFO,91,13744,NRT,736,62
2019,12266,IAH,74,13594,MZT,148,1
2019,13204,MCO,33,14012,PAP,238,62
2019,14771,SFO,91,13744,NRT,736,62
2019,12191,HOU,74,10444,AXA,202,1
2019,12191,HOU,74,12900,LBG,427,2
2019,12016,GUM,5,15237,TKK,810,9
2019,12016,GUM,5,14583,ROR,854,4
2019,12016,GUM,5,14186,PNI,810,8
2019,12016,GUM,5,13162,MAJ,844,11
2019,11790,FTY,34,15595,VIE,403,1
2019,11823,FWA,42,16271,YYZ,936,1
2019,13303,MIA,33,14196,POA,316,1
2019,11823,FWA,42,16477,QRO,148,1
2019,11827,FXE,33,13746,NSB,204,1
2019,14771,SFO,91,14832,SJD,148,62
2019,11827,FXE,33,16128,YMX,941,1
2019,11827,FXE,33,16217,YUL,941,2
2019,12889,LAS,85,16042,YEG,916,32
2019,11827,FXE,33,16271,YYZ,936,7
2019,11921,GJT,82,11628,FAB,493,1
2019,12478,JFK,22,11651,FCO,450,186
2019,11992,GSB,36,13998,OZP,482,1
2019,11827,FXE,33,14682,SAQ,204,25
2019,11996,GSP,37,12125,HHN,429,57
2019,11996,GSP,37,16268,YYT,961,1
2019,12478,JFK,22,16321,ZRH,486,62
2019,12016,GUM,5,12143,HKG,729,1
2019,12016,GUM,5,12414,IWO,736,4
2019,15070,SWF,22,10517,BCN,482,1
2019,12191,HOU,74,12900,LBG,427,2
2019,12191,HOU,74,13952,OSL,465,1
2019,12197,HPN,22,16042,YEG,916,1
2019,12197,HPN,22,16217,YUL,941,2
2019,12197,HPN,22,16271,YYZ,936,2
2019,11697,FLL,33,14677,SAL,118,32
2019,12197,HPN,22,16646,OXF,493,1
2019,12217,HSV,51,11874,GDL,148,9
2019,12478,JFK,22,16229,YVR,906,62
2019,12478,JFK,22,11760,FRA,429,62
2019,12217,HSV,51,12125,HHN,429,1
2019,12217,HSV,51,13113,LUX,454,26
2019,12478,JFK,22,11760,FRA,429,62
2019,12478,JFK,22,11868,GCM,233,62
2019,14771,SFO,91,12699,KIX,736,62
2019,12217,HSV,51,13252,MEX,148,4
2019,12892,LAX,91,16229,YVR,906,186
2019,12217,HSV,51,15018,STN,493,9
2019,11298,DFW,74,12169,HND,736,1
2019,12217,HSV,51,16085,YHZ,951,1
2019,12217,HSV,51,16178,YQX,961,1
2019,12217,HSV,51,16268,YYT,961,1
2019,12197,HPN,22,16215,YTZ,936,3
